Visit ID,Dither Index,Aperture,Exp Time,Target,Orient Used,RA Center Rot,Dec Center Rot,s_region
01180018001,9,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191562,-27.786436,POLYGON ICRS 53.2228390653125 -27.823708790235916 53.13976393177017 -27.780548662097488 53.16081169489045 -27.74923866025415 53.24284335090618 -27.791826619555536 ,
01180018001,1,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191417,-27.786731,POLYGON ICRS 53.22269341112332 -27.82400376793629 53.139618110135544 -27.780843552675663 53.16066597222616 -27.749533572906103 53.24269779376947 -27.79212161823301 ,
01180018001,2,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191708,-27.786588,POLYGON ICRS 53.22298523054108 -27.823860914928844 53.13990992271873 -27.780700874116576 53.16095767327435 -27.749390850166492 53.24298950125087 -27.79197872319179 ,
01180018001,3,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191714,-27.786814,POLYGON ICRS 53.222991227443686 -27.824087366515926 53.13991574426056 -27.78092732923642 53.16096353693048 -27.749617304401283 53.242995538087264 -27.792205173912127 ,
01180018001,4,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191498,-27.786965,POLYGON ICRS 53.22277474884565 -27.824238027540844 53.13969923659644 -27.781077860841094 53.16074712065769 -27.749767868784716 53.2427791507551 -27.792355866118218 ,
01180018001,5,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191271,-27.787026,POLYGON ICRS 53.222547756142504 -27.824298745483702 53.13947228771006 -27.781138443100758 53.160520248772755 -27.74982848540543 53.2425522358429 -27.792416616758032 ,
01180018001,6,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191125,-27.786873,POLYGON ICRS 53.222401590937956 -27.82414662033051 53.13932629678711 -27.780986230622204 53.160374270413044 -27.749676295033453 53.24240608552083 -27.79226451266129 ,
01180018001,7,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191119,-27.786647,POLYGON ICRS 53.22239559526161 -27.823920168718075 53.139320476469045 -27.780759775477804 53.160368407979455 -27.749449840773764 53.242400049909435 -27.792038061915264 ,
01180018001,8,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191335,-27.786496,POLYGON ICRS 53.22261207375161 -27.823769508284045 53.13953698402381 -27.78060924446288 53.16058482414422 -27.749299276980196 53.24261643713488 -27.791887370300174 ,
01180018001,9,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191562,-27.786436,POLYGON ICRS 53.2228390653125 -27.823708790235916 53.13976393177017 -27.780548662097488 53.16081169489045 -27.74923866025415 53.24284335090618 -27.791826619555536 ,
01180018001,1,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191417,-27.786731,POLYGON ICRS 53.22269341112332 -27.82400376793629 53.139618110135544 -27.780843552675663 53.16066597222616 -27.749533572906103 53.24269779376947 -27.79212161823301 ,
01180018001,2,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191708,-27.786588,POLYGON ICRS 53.22298523054108 -27.823860914928844 53.13990992271873 -27.780700874116576 53.16095767327435 -27.749390850166492 53.24298950125087 -27.79197872319179 ,
01180018001,3,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191714,-27.786814,POLYGON ICRS 53.222991227443686 -27.824087366515926 53.13991574426056 -27.78092732923642 53.16096353693048 -27.749617304401283 53.242995538087264 -27.792205173912127 ,
01180018001,4,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191498,-27.786965,POLYGON ICRS 53.22277474884565 -27.824238027540844 53.13969923659644 -27.781077860841094 53.16074712065769 -27.749767868784716 53.2427791507551 -27.792355866118218 ,
01180018001,5,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191271,-27.787026,POLYGON ICRS 53.222547756142504 -27.824298745483702 53.13947228771006 -27.781138443100758 53.160520248772755 -27.74982848540543 53.2425522358429 -27.792416616758032 ,
01180018001,6,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191125,-27.786873,POLYGON ICRS 53.222401590937956 -27.82414662033051 53.13932629678711 -27.780986230622204 53.160374270413044 -27.749676295033453 53.24240608552083 -27.79226451266129 ,
01180018001,7,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191119,-27.786647,POLYGON ICRS 53.22239559526161 -27.823920168718075 53.139320476469045 -27.780759775477804 53.160368407979455 -27.749449840773764 53.242400049909435 -27.792038061915264 ,
01180018001,8,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191335,-27.786496,POLYGON ICRS 53.22261207375161 -27.823769508284045 53.13953698402381 -27.78060924446288 53.16058482414422 -27.749299276980196 53.24261643713488 -27.791887370300174 ,
01180018001,9,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191562,-27.786436,POLYGON ICRS 53.2228390653125 -27.823708790235916 53.13976393177017 -27.780548662097488 53.16081169489045 -27.74923866025415 53.24284335090618 -27.791826619555536 ,
01180018001,1,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191417,-27.786731,POLYGON ICRS 53.22269341112332 -27.82400376793629 53.139618110135544 -27.780843552675663 53.16066597222616 -27.749533572906103 53.24269779376947 -27.79212161823301 ,
01180018001,2,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191708,-27.786588,POLYGON ICRS 53.22298523054108 -27.823860914928844 53.13990992271873 -27.780700874116576 53.16095767327435 -27.749390850166492 53.24298950125087 -27.79197872319179 ,
01180018001,3,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191714,-27.786814,POLYGON ICRS 53.222991227443686 -27.824087366515926 53.13991574426056 -27.78092732923642 53.16096353693048 -27.749617304401283 53.242995538087264 -27.792205173912127 ,
01180018001,4,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191498,-27.786965,POLYGON ICRS 53.22277474884565 -27.824238027540844 53.13969923659644 -27.781077860841094 53.16074712065769 -27.749767868784716 53.2427791507551 -27.792355866118218 ,
01180018001,5,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191271,-27.787026,POLYGON ICRS 53.222547756142504 -27.824298745483702 53.13947228771006 -27.781138443100758 53.160520248772755 -27.74982848540543 53.2425522358429 -27.792416616758032 ,
01180018001,6,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191125,-27.786873,POLYGON ICRS 53.222401590937956 -27.82414662033051 53.13932629678711 -27.780986230622204 53.160374270413044 -27.749676295033453 53.24240608552083 -27.79226451266129 ,
01180018001,7,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191119,-27.786647,POLYGON ICRS 53.22239559526161 -27.823920168718075 53.139320476469045 -27.780759775477804 53.160368407979455 -27.749449840773764 53.242400049909435 -27.792038061915264 ,
01180018001,8,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191335,-27.786496,POLYGON ICRS 53.22261207375161 -27.823769508284045 53.13953698402381 -27.78060924446288 53.16058482414422 -27.749299276980196 53.24261643713488 -27.791887370300174 ,
01180018001,9,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191562,-27.786436,POLYGON ICRS 53.2228390653125 -27.823708790235916 53.13976393177017 -27.780548662097488 53.16081169489045 -27.74923866025415 53.24284335090618 -27.791826619555536 ,
01180018001,1,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191417,-27.786731,POLYGON ICRS 53.22269341112332 -27.82400376793629 53.139618110135544 -27.780843552675663 53.16066597222616 -27.749533572906103 53.24269779376947 -27.79212161823301 ,
01180018001,2,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191708,-27.786588,POLYGON ICRS 53.22298523054108 -27.823860914928844 53.13990992271873 -27.780700874116576 53.16095767327435 -27.749390850166492 53.24298950125087 -27.79197872319179 ,
01180018001,3,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191714,-27.786814,POLYGON ICRS 53.222991227443686 -27.824087366515926 53.13991574426056 -27.78092732923642 53.16096353693048 -27.749617304401283 53.242995538087264 -27.792205173912127 ,
01180018001,4,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191498,-27.786965,POLYGON ICRS 53.22277474884565 -27.824238027540844 53.13969923659644 -27.781077860841094 53.16074712065769 -27.749767868784716 53.2427791507551 -27.792355866118218 ,
01180018001,5,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191271,-27.787026,POLYGON ICRS 53.222547756142504 -27.824298745483702 53.13947228771006 -27.781138443100758 53.160520248772755 -27.74982848540543 53.2425522358429 -27.792416616758032 ,
01180018001,6,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191125,-27.786873,POLYGON ICRS 53.222401590937956 -27.82414662033051 53.13932629678711 -27.780986230622204 53.160374270413044 -27.749676295033453 53.24240608552083 -27.79226451266129 ,
01180018001,7,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191119,-27.786647,POLYGON ICRS 53.22239559526161 -27.823920168718075 53.139320476469045 -27.780759775477804 53.160368407979455 -27.749449840773764 53.242400049909435 -27.792038061915264 ,
01180018001,8,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191335,-27.786496,POLYGON ICRS 53.22261207375161 -27.823769508284045 53.13953698402381 -27.78060924446288 53.16058482414422 -27.749299276980196 53.24261643713488 -27.791887370300174 ,
01180018001,9,NRCALL_FULL,12368.763,POINTINGFOUR-A,30.00002524,53.191562,-27.786436,POLYGON ICRS 53.2228390653125 -27.823708790235916 53.13976393177017 -27.780548662097488 53.16081169489045 -27.74923866025415 53.24284335090618 -27.791826619555536 ,
01180019001,1,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.196677,-27.778785,POLYGON ICRS 53.21933459594715 -27.820653092528403 53.14710603173313 -27.76426052797069 53.17451472412452 -27.737079222987745 53.2458511567681 -27.792734687758525 ,
01180019001,2,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.196649,-27.779130,POLYGON ICRS 53.219306246103194 -27.820998222990003 53.14707746754647 -27.76460564364902 53.17448625392403 -27.73742434429079 53.24582289844319 -27.793079823629398 ,
01180019001,3,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.199281,-27.778619,POLYGON ICRS 53.221939607553836 -27.820487062310463 53.1497098020762 -27.76409585083013 53.177117803149486 -27.73691403267611 53.248455458470865 -27.79256816017812 ,
01180019001,4,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.199253,-27.778964,POLYGON ICRS 53.221911266031675 -27.820832193305137 53.14968124618726 -27.76444096704455 53.177089341238926 -27.73725915451098 53.248427208459645 -27.792913296577865 ,
01180019001,5,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.201885,-27.778453,POLYGON ICRS 53.22454461120762 -27.82032098323799 53.1523135645534 -27.763931124946453 53.179720874266586 -27.736748793617892 53.2510597521798 -27.79240158374137 ,
01180019001,6,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.201857,-27.778798,POLYGON ICRS 53.22451627800736 -27.82066611476546 53.152285016962246 -27.764276241696734 53.17969242064606 -27.73709391598436 53.25103151048237 -27.792746720669697 ,
01180019001,1,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.196677,-27.778785,POLYGON ICRS 53.21933459594715 -27.820653092528403 53.14710603173313 -27.76426052797069 53.17451472412452 -27.737079222987745 53.2458511567681 -27.792734687758525 ,
01180019001,2,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.196649,-27.779130,POLYGON ICRS 53.219306246103194 -27.820998222990003 53.14707746754647 -27.76460564364902 53.17448625392403 -27.73742434429079 53.24582289844319 -27.793079823629398 ,
01180019001,3,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.199281,-27.778619,POLYGON ICRS 53.221939607553836 -27.820487062310463 53.1497098020762 -27.76409585083013 53.177117803149486 -27.73691403267611 53.248455458470865 -27.79256816017812 ,
01180019001,4,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.199253,-27.778964,POLYGON ICRS 53.221911266031675 -27.820832193305137 53.14968124618726 -27.76444096704455 53.177089341238926 -27.73725915451098 53.248427208459645 -27.792913296577865 ,
01180019001,5,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.201885,-27.778453,POLYGON ICRS 53.22454461120762 -27.82032098323799 53.1523135645534 -27.763931124946453 53.179720874266586 -27.736748793617892 53.2510597521798 -27.79240158374137 ,
01180019001,6,NRCALL_FULL,5669.016,MEDS0001,41.00002524,53.201857,-27.778798,POLYGON ICRS 53.22451627800736 -27.82066611476546 53.152285016962246 -27.764276241696734 53.17969242064606 -27.73709391598436 53.25103151048237 -27.792746720669697 ,
01180019001,1,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.196677,-27.778785,POLYGON ICRS 53.21933459594715 -27.820653092528403 53.14710603173313 -27.76426052797069 53.17451472412452 -27.737079222987745 53.2458511567681 -27.792734687758525 ,
01180019001,2,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.196649,-27.779130,POLYGON ICRS 53.219306246103194 -27.820998222990003 53.14707746754647 -27.76460564364902 53.17448625392403 -27.73742434429079 53.24582289844319 -27.793079823629398 ,
01180019001,3,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.199281,-27.778619,POLYGON ICRS 53.221939607553836 -27.820487062310463 53.1497098020762 -27.76409585083013 53.177117803149486 -27.73691403267611 53.248455458470865 -27.79256816017812 ,
01180019001,4,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.199253,-27.778964,POLYGON ICRS 53.221911266031675 -27.820832193305137 53.14968124618726 -27.76444096704455 53.177089341238926 -27.73725915451098 53.248427208459645 -27.792913296577865 ,
01180019001,5,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.201885,-27.778453,POLYGON ICRS 53.22454461120762 -27.82032098323799 53.1523135645534 -27.763931124946453 53.179720874266586 -27.736748793617892 53.2510597521798 -27.79240158374137 ,
01180019001,6,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.201857,-27.778798,POLYGON ICRS 53.22451627800736 -27.82066611476546 53.152285016962246 -27.764276241696734 53.17969242064606 -27.73709391598436 53.25103151048237 -27.792746720669697 ,
01180019001,1,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.196677,-27.778785,POLYGON ICRS 53.21933459594715 -27.820653092528403 53.14710603173313 -27.76426052797069 53.17451472412452 -27.737079222987745 53.2458511567681 -27.792734687758525 ,
01180019001,2,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.196649,-27.779130,POLYGON ICRS 53.219306246103194 -27.820998222990003 53.14707746754647 -27.76460564364902 53.17448625392403 -27.73742434429079 53.24582289844319 -27.793079823629398 ,
01180019001,3,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.199281,-27.778619,POLYGON ICRS 53.221939607553836 -27.820487062310463 53.1497098020762 -27.76409585083013 53.177117803149486 -27.73691403267611 53.248455458470865 -27.79256816017812 ,
01180019001,4,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.199253,-27.778964,POLYGON ICRS 53.221911266031675 -27.820832193305137 53.14968124618726 -27.76444096704455 53.177089341238926 -27.73725915451098 53.248427208459645 -27.792913296577865 ,
01180019001,5,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.201885,-27.778453,POLYGON ICRS 53.22454461120762 -27.82032098323799 53.1523135645534 -27.763931124946453 53.179720874266586 -27.736748793617892 53.2510597521798 -27.79240158374137 ,
01180019001,6,NRCALL_FULL,6957.4259999999995,MEDS0001,41.00002524,53.201857,-27.778798,POLYGON ICRS 53.22451627800736 -27.82066611476546 53.152285016962246 -27.764276241696734 53.17969242064606 -27.73709391598436 53.25103151048237 -27.792746720669697 ,
01180020001,1,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.181761,-27.767304,POLYGON ICRS 53.20441594715895 -27.809172537587585 53.13219500446542 -27.75277997741523 53.1596008033357 -27.725598668620307 53.2309297106678 -27.78125413578573 ,
01180020001,2,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.181733,-27.767649,POLYGON ICRS 53.20438760028286 -27.809517668047363 53.132166443373436 -27.7531250930989 53.15957233617424 -27.725943789925964 53.230901455256685 -27.78159927165217 ,
01180020001,3,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.184365,-27.767138,POLYGON ICRS 53.20702068341606 -27.809006507552283 53.13479850019299 -27.75261529979963 53.162203608153945 -27.725433478083232 53.233533737440816 -27.781087608629434 ,
01180020001,4,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.184336,-27.767484,POLYGON ICRS 53.20699234485684 -27.809351638544854 53.1347699473938 -27.752960416019107 53.162175149277516 -27.72577859992049 53.23350549033847 -27.78143274502446 ,
01180020001,5,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.186969,-27.766973,POLYGON ICRS 53.20962541172499 -27.80884042868621 53.13740198805931 -27.752450573464614 53.164806405068994 -27.725268238823336 53.23613775622473 -27.780921032640492 ,
01180020001,6,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.186940,-27.767318,POLYGON ICRS 53.20959708148276 -27.809185560211347 53.13737344355301 -27.752795690219727 53.1647779544777 -27.725613361191847 53.23610951743125 -27.78126616956382 ,
01180020001,1,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.181761,-27.767304,POLYGON ICRS 53.20441594715895 -27.809172537587585 53.13219500446542 -27.75277997741523 53.1596008033357 -27.725598668620307 53.2309297106678 -27.78125413578573 ,
01180020001,2,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.181733,-27.767649,POLYGON ICRS 53.20438760028286 -27.809517668047363 53.132166443373436 -27.7531250930989 53.15957233617424 -27.725943789925964 53.230901455256685 -27.78159927165217 ,
01180020001,3,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.184365,-27.767138,POLYGON ICRS 53.20702068341606 -27.809006507552283 53.13479850019299 -27.75261529979963 53.162203608153945 -27.725433478083232 53.233533737440816 -27.781087608629434 ,
01180020001,4,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.184336,-27.767484,POLYGON ICRS 53.20699234485684 -27.809351638544854 53.1347699473938 -27.752960416019107 53.162175149277516 -27.72577859992049 53.23350549033847 -27.78143274502446 ,
01180020001,5,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.186969,-27.766973,POLYGON ICRS 53.20962541172499 -27.80884042868621 53.13740198805931 -27.752450573464614 53.164806405068994 -27.725268238823336 53.23613775622473 -27.780921032640492 ,
01180020001,6,NRCALL_FULL,5669.016,MEDS0002,41.00002524,53.186940,-27.767318,POLYGON ICRS 53.20959708148276 -27.809185560211347 53.13737344355301 -27.752795690219727 53.1647779544777 -27.725613361191847 53.23610951743125 -27.78126616956382 ,
01180020001,1,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.181761,-27.767304,POLYGON ICRS 53.20441594715895 -27.809172537587585 53.13219500446542 -27.75277997741523 53.1596008033357 -27.725598668620307 53.2309297106678 -27.78125413578573 ,
01180020001,2,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.181733,-27.767649,POLYGON ICRS 53.20438760028286 -27.809517668047363 53.132166443373436 -27.7531250930989 53.15957233617424 -27.725943789925964 53.230901455256685 -27.78159927165217 ,
01180020001,3,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.184365,-27.767138,POLYGON ICRS 53.20702068341606 -27.809006507552283 53.13479850019299 -27.75261529979963 53.162203608153945 -27.725433478083232 53.233533737440816 -27.781087608629434 ,
01180020001,4,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.184336,-27.767484,POLYGON ICRS 53.20699234485684 -27.809351638544854 53.1347699473938 -27.752960416019107 53.162175149277516 -27.72577859992049 53.23350549033847 -27.78143274502446 ,
01180020001,5,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.186969,-27.766973,POLYGON ICRS 53.20962541172499 -27.80884042868621 53.13740198805931 -27.752450573464614 53.164806405068994 -27.725268238823336 53.23613775622473 -27.780921032640492 ,
01180020001,6,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.186940,-27.767318,POLYGON ICRS 53.20959708148276 -27.809185560211347 53.13737344355301 -27.752795690219727 53.1647779544777 -27.725613361191847 53.23610951743125 -27.78126616956382 ,
01180020001,1,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.181761,-27.767304,POLYGON ICRS 53.20441594715895 -27.809172537587585 53.13219500446542 -27.75277997741523 53.1596008033357 -27.725598668620307 53.2309297106678 -27.78125413578573 ,
01180020001,2,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.181733,-27.767649,POLYGON ICRS 53.20438760028286 -27.809517668047363 53.132166443373436 -27.7531250930989 53.15957233617424 -27.725943789925964 53.230901455256685 -27.78159927165217 ,
01180020001,3,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.184365,-27.767138,POLYGON ICRS 53.20702068341606 -27.809006507552283 53.13479850019299 -27.75261529979963 53.162203608153945 -27.725433478083232 53.233533737440816 -27.781087608629434 ,
01180020001,4,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.184336,-27.767484,POLYGON ICRS 53.20699234485684 -27.809351638544854 53.1347699473938 -27.752960416019107 53.162175149277516 -27.72577859992049 53.23350549033847 -27.78143274502446 ,
01180020001,5,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.186969,-27.766973,POLYGON ICRS 53.20962541172499 -27.80884042868621 53.13740198805931 -27.752450573464614 53.164806405068994 -27.725268238823336 53.23613775622473 -27.780921032640492 ,
01180020001,6,NRCALL_FULL,6957.4259999999995,MEDS0002,41.00002524,53.186940,-27.767318,POLYGON ICRS 53.20959708148276 -27.809185560211347 53.13737344355301 -27.752795690219727 53.1647779544777 -27.725613361191847 53.23610951743125 -27.78126616956382 ,
01180021001,1,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.143134,-27.833290,POLYGON ICRS 53.165802355683454 -27.875158645163538 53.09353754566715 -27.818766059772997 53.120959998825896 -27.791584772898833 53.19233221973345 -27.847240226293934 ,
01180021001,2,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.143105,-27.833635,POLYGON ICRS 53.16577399172511 -27.875503775633945 53.093508966763316 -27.819111175425917 53.12093151417264 -27.791929894189593 53.19230394755124 -27.84758536218607 ,
01180021001,3,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.145739,-27.833124,POLYGON ICRS 53.16840867677397 -27.874992614077772 53.09614262200446 -27.818601384889178 53.12356438190173 -27.791419583658186 53.19493782892437 -27.84707369669883 ,
01180021001,4,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.145711,-27.833470,POLYGON ICRS 53.16838032116082 -27.875337745082447 53.096114051421665 -27.818946501079495 53.123535905561724 -27.791764705481967 53.1949095650792 -27.84741883312103 ,
01180021001,5,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.148344,-27.832959,POLYGON ICRS 53.171014989889166 -27.87482653402475 53.09874769045382 -27.818436661149633 53.12616875704755 -27.7912543455584 53.1975434300989 -27.84690711813471 ,
01180021001,6,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.148316,-27.833304,POLYGON ICRS 53.170986642621294 -27.875171665563528 53.09871912819218 -27.818781777877007 53.12614028902089 -27.791599467914978 53.19751517459087 -27.847252255086687 ,
01180021001,1,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.143134,-27.833290,POLYGON ICRS 53.165802355683454 -27.875158645163538 53.09353754566715 -27.818766059772997 53.120959998825896 -27.791584772898833 53.19233221973345 -27.847240226293934 ,
01180021001,2,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.143105,-27.833635,POLYGON ICRS 53.16577399172511 -27.875503775633945 53.093508966763316 -27.819111175425917 53.12093151417264 -27.791929894189593 53.19230394755124 -27.84758536218607 ,
01180021001,3,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.145739,-27.833124,POLYGON ICRS 53.16840867677397 -27.874992614077772 53.09614262200446 -27.818601384889178 53.12356438190173 -27.791419583658186 53.19493782892437 -27.84707369669883 ,
01180021001,4,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.145711,-27.833470,POLYGON ICRS 53.16838032116082 -27.875337745082447 53.096114051421665 -27.818946501079495 53.123535905561724 -27.791764705481967 53.1949095650792 -27.84741883312103 ,
01180021001,5,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.148344,-27.832959,POLYGON ICRS 53.171014989889166 -27.87482653402475 53.09874769045382 -27.818436661149633 53.12616875704755 -27.7912543455584 53.1975434300989 -27.84690711813471 ,
01180021001,6,NRCALL_FULL,6957.4259999999995,MEDS0003,41.00002524,53.148316,-27.833304,POLYGON ICRS 53.170986642621294 -27.875171665563528 53.09871912819218 -27.818781777877007 53.12614028902089 -27.791599467914978 53.19751517459087 -27.847252255086687 ,
01180021001,1,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.143134,-27.833290,POLYGON ICRS 53.165802355683454 -27.875158645163538 53.09353754566715 -27.818766059772997 53.120959998825896 -27.791584772898833 53.19233221973345 -27.847240226293934 ,
01180021001,2,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.143105,-27.833635,POLYGON ICRS 53.16577399172511 -27.875503775633945 53.093508966763316 -27.819111175425917 53.12093151417264 -27.791929894189593 53.19230394755124 -27.84758536218607 ,
01180021001,3,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.145739,-27.833124,POLYGON ICRS 53.16840867677397 -27.874992614077772 53.09614262200446 -27.818601384889178 53.12356438190173 -27.791419583658186 53.19493782892437 -27.84707369669883 ,
01180021001,4,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.145711,-27.833470,POLYGON ICRS 53.16838032116082 -27.875337745082447 53.096114051421665 -27.818946501079495 53.123535905561724 -27.791764705481967 53.1949095650792 -27.84741883312103 ,
01180021001,5,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.148344,-27.832959,POLYGON ICRS 53.171014989889166 -27.87482653402475 53.09874769045382 -27.818436661149633 53.12616875704755 -27.7912543455584 53.1975434300989 -27.84690711813471 ,
01180021001,6,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.148316,-27.833304,POLYGON ICRS 53.170986642621294 -27.875171665563528 53.09871912819218 -27.818781777877007 53.12614028902089 -27.791599467914978 53.19751517459087 -27.847252255086687 ,
01180021001,1,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.143134,-27.833290,POLYGON ICRS 53.165802355683454 -27.875158645163538 53.09353754566715 -27.818766059772997 53.120959998825896 -27.791584772898833 53.19233221973345 -27.847240226293934 ,
01180021001,2,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.143105,-27.833635,POLYGON ICRS 53.16577399172511 -27.875503775633945 53.093508966763316 -27.819111175425917 53.12093151417264 -27.791929894189593 53.19230394755124 -27.84758536218607 ,
01180021001,3,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.145739,-27.833124,POLYGON ICRS 53.16840867677397 -27.874992614077772 53.09614262200446 -27.818601384889178 53.12356438190173 -27.791419583658186 53.19493782892437 -27.84707369669883 ,
01180021001,4,NRCALL_FULL,5669.016,MEDS0003,41.00002524,53.145711,-27.833470,POLYGON ICRS 53.16838032116082 -27.875337745082447 53.096114051421665 -27.818946501079495 53.123535905561724 -27.791764705481967 53.1949095650792 -27.84741883312103 ,
