    0.21       0.0000      21.1975      18.0698      29.0316      29.0316      10.1806      10.1806
    0.21       0.0000      21.1912      18.0642      29.0252      29.0252      10.1826      10.1826
    0.21       0.0000      21.1848      18.0586      29.0189      29.0189      10.1847      10.1847
    0.21       0.0000      21.1785      18.0530      29.0126      29.0126      10.1868      10.1868
    0.21       0.0000      21.1721      18.0475      29.0062      29.0062      10.1888      10.1888
    0.21       0.0000      21.1658      18.0419      28.9999      28.9999      10.1909      10.1909
    0.21       0.0000      21.1595      18.0364      28.9935      28.9935      10.1930      10.1930
    0.21       0.0000      21.1531      18.0309      28.9872      28.9872      10.1951      10.1951
    0.21       0.0000      21.1468      18.0255      28.9809      28.9809      10.1972      10.1972
    0.22       0.0000      21.1405      18.0200      28.9746      28.9746      10.1993      10.1993
    0.22       0.0000      21.1342      18.0146      28.9683      28.9683      10.2014      10.2014
    0.22       0.0000      21.1279      18.0092      28.9619      28.9619      10.2036      10.2036
    0.22       0.0000      21.1215      18.0038      28.9556      28.9556      10.2057      10.2057
    0.22       0.0000      21.1152      17.9985      28.9493      28.9493      10.2078      10.2078
    0.22       0.0000      21.1089      17.9931      28.9430      28.9430      10.2100      10.2100
    0.22       0.0000      21.1026      17.9878      28.9367      28.9367      10.2121      10.2121
    0.22       0.0000      21.0963      17.9825      28.9304      28.9304      10.2142      10.2142
    0.22       0.0000      21.0901      17.9772      28.9241      28.9241      10.2164      10.2164
    0.22       0.0000      21.0838      17.9720      28.9179      28.9179      10.2186      10.2186
    0.22       0.0000      21.0775      17.9667      28.9116      28.9116      10.2207      10.2207
    0.22       0.0000      21.0712      17.9615      28.9053      28.9053      10.2229      10.2229
    0.22       0.0000      21.0649      17.9563      28.8990      28.8990      10.2251      10.2251
    0.23       0.0000      21.0587      17.9512      28.8927      28.8927      10.2273      10.2273
    0.23       0.0000      21.0524      17.9460      28.8865      28.8865      10.2295      10.2295
    0.23       0.0000      21.0461      17.9409      28.8802      28.8802      10.2317      10.2317
